old_entrez_gene_id	new_entrez_gene_id	date
619459	728599	20081025
619460	100419074	20111206
619461	391592	20081028
619462	643831	20111206
619466	51236	20080117
619470	100528023	20110915
619481	7048	20060513
619482	10999	20100402
619483	64802	20141125
619491	100124516	20110906
619500	2065	20070905
619513	124583	20100805
619531	26504	20090407
619532	10436	20091006
619533	81031	20060516
619535	3769	20080314
619541	2312	20060601
619542	9429	20120409
619543	3708	20080503
619546	5605	20060513
619551	641977	20070502
641314	85455	20170120
641317	100288615	20120613
641318	100506887	20090910
641370	554224	20051116
641374	100288892	20090819
641377	554224	20080117
641383	100129654	20100730
641432	10210	20071106
641468	391524	20100226
641522	100506084	20110408
641557	390581	20090129
641558	56898	20060212
641559	728841	20080820
641584	653149	20060503
641585	644861	20060503
641586	284565	20060503
641587	401967	20060503
641588	441908	20060503
641590	100288142	20140117
641615	650808	20090304
641617	644223	20090222
641618	122589	20090129
641619	728953	20090222
641717	643955	20080304
641719	644000	20090324
641720	644017	20090121
641727	646476	20090303
641730	644159	20090121
641734	646531	20061024
641740	643253	20060804
641742	728927	20060608
641745	643353	20090121
641752	646614	20090121
641755	646620	20090122
641758	2970	20060418
641763	644667	20090121
641767	644794	20090127
641768	645979	20090121
641784	646787	20090122
641786	441261	20060505
641787	644236	20090303
641789	646837	20090121
641796	646873	20090121
641798	378805	20081009
641814	646483	20090303
641823	644150	20060715
641827	647030	20070720
641829	644972	20070606
641830	647034	20070720
641832	645680	20090121
641840	645862	20090121
641844	647081	20090121
641845	647087	20080808
641847	23089	20060430
641850	645973	20090121
641851	645983	20060414
641853	392100	20090121
641855	647123	20060420
641856	644907	20080304
641857	642355	20070720
641863	642627	20090121
641864	93432	20060705
641893	643087	20060706
641894	642620	20080304
641899	728377	20060505
641900	643308	20090304
641901	340260	20070911
641905	645357	20070720
641907	643641	20060505
641911	441191	20060820
641912	644090	20090324
641916	392862	20070214
641933	644841	20080304
641940	393076	20070626
641944	645249	20060608
641945	645272	20060907
641947	9771	20060506
641948	393078	20080925
641950	645373	20060504
641951	646588	20060705
641956	646762	20060527
641957	646767	20060527
641961	646913	20080614
641963	646942	20090123
641976	647102	20060504
641980	647145	20070810
641987	642663	20070804
641992	643336	20080512
642009	643784	20081018
642019	646192	20070802
642024	26695	20080304
642028	346171	20060312
642030	353013	20090306
642031	57666	20100817
642032	352990	20081111
642045	442204	20070802
642051	646192	20071219
642059	353013	20090304
642082	442206	20060323
642086	2508	20060323
642096	644128	20070614
642107	643542	20060713
642112	93432	20060705
642113	28874	20060801
642115	388076	20080304
642117	643545	20060713
642118	391764	20070619
642123	647121	20070619
642126	391470	20070619
642127	100288018	20100430
642128	100289017	20081101
642129	643276	20070619
642137	642320	20090620
642139	644792	20060323
642143	646370	20070619
642145	642273	20060401
642148	100289141	20100430
642152	644106	20060323
642156	646598	20060323
642158	645496	20060323
642159	646672	20060323
642163	644451	20070619
642170	389293	20070621
642172	642345	20060713
642173	28318	20070619
642174	643582	20060713
642175	391768	20070619
642177	392862	20070214
642178	28617	20060801
642179	643976	20070619
642180	644817	20070619
642186	391769	20070619
642193	642363	20060713
642196	28606	20060801
642203	642259	20070619
642209	387930	20070619
642210	644907	20060323
642215	643783	20070619
642221	643307	20060323
642224	644925	20060323
642229	441662	20070619
642231	28605	20090401
642232	644026	20070619
642233	644846	20060323
642234	399942	20070619
642237	643300	20070619
642240	441155	20060325
642247	642389	20070619
642248	645876	20060323
642250	100132742	20090326
642255	3297	20090326
642265	647060	20140412
642276	100288318	20061121
642282	727764	20060906
642293	245939	20060906
642300	650623	20101106
642325	647042	20130611
642326	102724928	20170504
642333	727815	20080304
642360	641737	20060608
642362	652436	20080304
642373	728577	20140326
642393	55052	20100625
642397	100288203	20110806
642401	441662	20070803
642406	643827	20101029
642458	100158258	20090620
642501	642517	20060708
642508	399939	20060906
642522	4586	20061014
642545	442416	20140327
642558	10772	20090528
642560	727948	20060906
642564	84877	20060827
642566	57553	20060404
642584	83481	20060512
642609	100289570	20100430
642613	283463	20060705
642619	100652750	20111207
642629	26165	20140325
642649	286144	20070627
642651	283463	20060705
642655	727956	20061114
642660	283463	20060705
642684	93432	20060705
642749	255812	20060515
642755	100133165	20090620
642780	100996541	20100330
642781	5144	20120202
642782	221937	20060601
642808	100131347	20100304
642814	642826	20060708
642815	642198	20060608
642881	100132488	20060906
642889	91966	20160428
642891	101927174	20161026
642910	260335	20070725
642921	84278	20070629
642940	339483	20080304
642967	60682	20060823
642980	541578	20170622
643009	728226	20060906
643022	100271133	20090620
643033	100288038	20100430
643078	644063	20060906
643079	80006	20070512
643103	285220	20060511
643109	1841	20070524
643114	27187	20090620
643123	23757	20090620
643207	650866	20070629
643210	79813	20170817
643211	728220	20060906
643233	387071	20090620
643293	100131434	20090403
643330	100270983	20090620
643430	7190	20060420
643444	440253	20060610
643450	728344	20070619
643458	440253	20060610
643475	100507509	20100816
643491	728310	20080304
643509	573971	20080201
643516	400156	20060726
643523	23045	20060704
643528	728553	20060906
643534	100422561	20111207
643556	81669	20070621
643558	2970	20060331
643564	728608	20090310
643587	1517	20140408
643591	57730	20060708
643613	100271386	20090620
643619	144535	20090910
643635	100287102	20090815
643657	728632	20060318
643672	22877	20060726
643684	285141	20090620
643696	647042	20140412
643713	100288203	20060610
643729	283507	20070228
643730	728638	20060906
643735	100133294	20060906
643736	100996465	20150201
643737	26353	20080531
643745	100418885	20101029
643750	642968	20110816
643778	100421515	20110803
643792	728577	20140118
643805	390561	20070721
643845	643198	20140206
643860	442416	20140326
643877	56001	20110803
643894	469	20111207
643923	55531	20170428
643930	6349	20060906
643947	414059	20090820
643948	353500	20060322
643995	3838	20060906
644086	1124	20140524
644122	79008	20060906
644140	100287095	20100430
644141	8327	20061011
644151	388743	20090114
644196	100506514	20100630
644210	728620	20060906
644231	100288615	20100930
644245	728844	20060906
644263	643479	20060906
644264	646043	20080304
644283	728927	20140627
644287	644076	20060504
644291	728936	20070629
644296	342184	20070810
644301	100127924	20060906
644308	83755	20060906
644345	619207	20060316
644364	127602	20081101
644365	619207	20060316
644376	81851	20060906
644385	81850	20060906
644389	127602	20060607
644392	83895	20060906
644398	83896	20060906
644406	83897	20060906
644410	100132417	20061110
644467	100271287	20090620
644508	595135	20060620
644544	1459	20061118
644560	401505	20060505
644564	654429	20060329
644571	641928	20060608
644624	285419	20090303
644676	729238	20060906
644685	664618	20060329
644724	728841	20060508
644767	146713	20160223
644780	401136	20090620
644781	440896	20060606
644822	83643	20070927
644849	55057	20070704
644869	644873	20060421
644870	79800	20070914
644969	442454	20080123
644970	644218	20060728
645009	729396	20070531
645013	442442	20060728
645017	727983	20060906
645021	26749	20060520
645043	729422	20070503
645061	729431	20070503
645070	57492	20060421
645079	92270	20140627
645083	729442	20070531
645090	286464	20150201
645093	729447	20060906
645097	100270869	20090620
645106	57519	20090911
645110	440419	20060502
645111	57519	20090225
645119	401577	20060728
645125	100271278	20090620
645128	100288486	20111207
645199	729528	20070807
645219	729517	20060906
645231	402100	20110224
645262	199882	20160331
645277	100507055	20110613
645304	3324	20060329
645327	401237	20060405
645330	401237	20060405
645347	100287191	20100430
645353	389630	20060906
645372	101927181	20100817
645385	100289286	20100430
645399	645382	20140409
645416	22941	20060503
645430	100129692	20090620
645435	147172	20100813
645460	6426	20140627
645462	729218	20060906
645490	100506595	20101127
645518	442443	20070629
645580	729614	20080106
645590	5575	20100625
645605	128615	20101029
645614	284232	20090306
645626	284232	20160726
645634	101927546	20140801
645642	389616	20070515
645648	57061	20060512
645672	441191	20060820
645684	645688	20060906
645704	389765	20080304
645705	100533706	20110803
645709	441326	20060906
645737	100130892	20090227
645739	101928697	20140924
645762	100289258	20100430
645781	100507588	20110609
645790	729968	20080304
645793	79747	20060512
645822	440452	20101029
645838	283659	20060511
645849	169792	20060513
645851	124923	20100326
645856	169792	20060606
645895	4603	20140627
645901	729668	20070619
645902	196047	20060601
645934	100270917	20090620
645959	23089	20060420
645971	100507003	20110618
645988	645996	20060421
645992	440423	20060403
646021	4763	20150315
646022	146880	20090729
646026	146880	20060705
646037	646030	20080304
646039	400709	20070627
646048	100418883	20101029
646053	100533852	20110803
646056	554203	20090620
646057	28318	20130620
646126	729698	20060906
646152	729698	20060906
646154	401577	20060728
646162	401577	20060728
646165	729698	20060906
646182	100132596	20080805
646187	100271209	20090620
646188	729698	20060906
646200	125371	20060906
646212	170067	20081029
646217	730029	20080120
646239	440508	20060316
646254	256158	20070802
646279	145370	20090204
646317	26695	20080304
646329	378805	20140206
646434	399744	20081121
646447	399881	20070619
646448	646442	20070922
646449	646442	20070922
646456	339005	20060610
646461	339005	20060610
646468	9771	20060422
646493	100289158	20100430
646510	148818	20090620
646513	105372990	20170622
646524	1197	20060315
646539	654790	20060329
646543	22997	20130328
646546	100133037	20060906
646559	10180	20060926
646591	729973	20080304
646610	100506916	20111207
646686	3119	20061123
646706	649186	20070619
646747	150527	20111207
646783	653483	20060329
646798	5262	20060422
646841	641790	20090122
646842	100271602	20090620
646860	652262	20080304
646871	100507135	20110117
646885	730076	20070627
646886	2285	20080926
646888	100505530	20120411
646895	7618	20090620
646980	100270897	20090620
647019	652991	20060406
647046	152078	20060406
647055	100422391	20101029
647057	764	20100616
647066	344423	20080304
647069	389727	20140327
647078	641842	20070718
647153	729317	20080304
647154	10301	20080304
647202	647201	20090620
647216	647215	20070829
647217	22848	20070502
647224	28309	20120726
647230	400960	20060609
647262	647264	20101029
647283	100874151	20120531
647337	642461	20070619
647340	645560	20070619
647342	646409	20060323
647345	644551	20060323
647347	643988	20060906
647352	642440	20070619
647353	28596	20060801
647354	392442	20070619
647355	401705	20070619
647361	642892	20070619
647363	646135	20060323
647365	642521	20070619
647366	440041	20070619
647367	100507055	20070619
647369	642514	20060323
647371	642933	20060312
647375	642538	20070619
647378	645449	20060323
647379	643255	20070619
647382	644874	20060323
647387	727879	20070619
647390	643206	20060323
647393	646626	20060323
647397	646273	20070619
647398	642489	20060517
647399	645938	20070619
647400	339453	20070619
647401	647213	20060312
647403	390738	20060323
647404	100288801	20070619
647405	647089	20070619
647409	80006	20060312
647417	654429	20060312
647419	642471	20070619
647420	645396	20060323
647423	641924	20070809
647430	645602	20060323
647433	642554	20070619
647434	642595	20060323
647442	442227	20070619
647445	642268	20060323
647447	642987	20060312
647449	642524	20060323
647453	401442	20060312
647454	100289570	20060323
647458	100418883	20060323
647460	28904	20060801
647461	388795	20070619
647462	391692	20060323
647465	643004	20060323
647478	28912	20060801
647480	645974	20060421
647482	642666	20060906
647483	642791	20070619
647486	121727	20070619
647491	643901	20060323
647494	389786	20060323
647499	286042	20060312
647500	100132057	20091231
647501	642568	20060323
647504	646791	20070619
647505	342371	20060323
647508	645996	20060421
647511	390418	20070619
647512	342371	20060323
647513	440995	20060323
647514	643915	20060323
647516	645266	20060323
647517	645996	20060421
647518	286144	20060312
647519	646655	20060323
647523	644131	20060312
647528	642316	20060312
647530	647102	20060323
647533	283463	20060705
647541	645281	20060312
647543	285419	20070619
647545	126826	20060323
647547	645443	20060323
647548	646485	20060323
647550	642705	20060312
647552	391771	20070619
647554	643535	20060323
647556	283463	20060312
647557	100507003	20060323
647564	283463	20060705
647565	646583	20060323
647572	645683	20060312
647575	644234	20060323
647576	728553	20070619
647582	645687	20060323
647583	645787	20060323
647587	642335	20060312
647588	100288708	20100430
647594	642730	20060323
647596	554203	20070619
647599	642897	20060323
647606	643658	20060312
647608	642590	20060323
647609	391092	20070619
647610	642742	20060323
647613	644261	20070619
647614	642384	20060312
647615	644063	20070619
647618	642785	20060323
647619	646595	20060323
647620	646097	20060713
647628	642394	20070619
647631	645478	20070619
647635	643975	20060323
647637	642411	20060312
647640	646106	20060323
647643	644464	20070619
647644	642758	20070619
647647	100131347	20060323
647648	642718	20060312
647649	285220	20060511
647652	645853	20060323
647653	646080	20070619
647655	642819	20060323
647663	646769	20060312
647664	646531	20060323
647665	347097	20060323
647669	642851	20060323
647673	389787	20070619
647678	100287477	20100430
647679	100289258	20070619
647682	401470	20070619
647684	645238	20060312
647685	642681	20060323
647688	392497	20060323
647690	645773	20070619
647691	643631	20070619
647692	644353	20060323
647695	645776	20060323
647700	646108	20060323
647701	344065	20060323
647702	391472	20070619
647706	645789	20060312
647707	728377	20060601
647709	642343	20070619
647710	643837	20060606
647711	642895	20060312
647714	387941	20060323
647715	390610	20060323
647717	642947	20060323
647720	400026	20070619
647722	645798	20070619
647724	644145	20060323
647725	643037	20060323
647726	646629	20070619
647727	645691	20060323
647728	644829	20060323
647731	646127	20060323
647732	644415	20060323
647733	645367	20070330
647734	642934	20060312
647736	390843	20070619
647737	646189	20060323
647739	644173	20060312
647744	342918	20060323
647746	643692	20060323
647747	643524	20070619
647749	642924	20060312
647752	284672	20060323
647755	643126	20070619
647756	100422561	20070619
647757	222052	20070619
647758	645931	20060323
647760	643607	20060312
647765	100506514	20060312
647767	642936	20070619
647768	286495	20070619
647770	339970	20060323
647771	642890	20070619
647772	646853	20060323
647773	646204	20060323
647774	643716	20060323
647775	642756	20060323
647777	729992	20060323
647781	646098	20060323
647783	646748	20060312
647787	645841	20070619
647790	646571	20060323
647791	643308	20070619
647793	642280	20060312
647794	729936	20070619
647795	6638	20081111
647796	389043	20060312
647801	100130892	20060323
647803	642928	20060323
647804	401777	20070619
647807	643085	20060312
647812	645747	20060323
647813	392387	20070619
647815	644494	20060323
647816	390245	20070619
647817	642370	20060323
647818	644041	20060312
647819	646115	20060323
647820	390233	20070619
647822	644504	20060323
647824	642946	20060505
647827	643118	20070619
647828	642378	20060323
647830	132817	20070619
647831	645944	20060323
647833	646579	20060323
647834	643011	20060312
647839	645188	20070619
647842	643128	20060713
647843	642821	20060323
647845	646810	20060323
647848	646193	20060323
647852	728707	20070619
647856	645656	20070619
647860	100271133	20060323
647863	389465	20070619
647864	647145	20070619
647866	645791	20060323
647867	728638	20060906
647868	63976	20080617
647869	6638	20071129
647870	643041	20060323
647871	643032	20060323
647872	643328	20060312
647875	255130	20070619
647876	645887	20060713
647877	643049	20060323
647878	643043	20060323
647879	644563	20060323
647881	55057	20060312
647882	642733	20060312
647888	646763	20060323
647889	391160	20060323
647892	646142	20060323
647893	644668	20060323
647895	645226	20070619
647896	285900	20070802
647898	645726	20070619
647900	642975	20070619
647901	644879	20060323
647902	643744	20060323
647903	643763	20060312
647904	646855	20060323
647905	642728	20060312
647906	645577	20060323
647907	644588	20070619
647908	643752	20060323
647911	645586	20060323
647912	645482	20060323
647913	392516	20070619
647915	728632	20070905
647916	642502	20060323
647917	643191	20060323
647918	643058	20060323
647922	643438	20060323
647923	644951	20060323
647925	643063	20060323
647926	391444	20070619
647929	645244	20060323
647931	643093	20060312
647932	646863	20070619
647933	645834	20070619
647934	646019	20070619
647936	644711	20060323
647938	646422	20060323
647940	647259	20070619
647944	644334	20060323
647947	642503	20060323
647948	642817	20060312
647949	340749	20060323
647951	402134	20060323
647952	643693	20060323
647957	283440	20070619
647959	643115	20060323
647960	646017	20060312
647962	646614	20070619
647964	401981	20060323
647966	643766	20060323
647969	643412	20070619
647970	643888	20080304
647975	644419	20070619
647976	644154	20060323
647977	646040	20060323
647980	646784	20060323
647981	643259	20060323
647982	646221	20060323
647984	646620	20070619
647985	643505	20060323
647987	643150	20060312
647990	642916	20060323
647992	643007	20060323
647993	643161	20090331
647997	391697	20070619
648001	644300	20060323
648003	643176	20060323
648005	344462	20060323
648006	100270950	20070619
648009	645799	20060323
648011	646058	20060323
648013	644789	20060312
648016	344653	20060323
648019	643167	20060323
648020	347363	20060323
648022	643136	20060323
648024	642784	20080304
648027	391698	20070619
648028	647164	20060323
648030	644962	20060312
648032	643143	20060323
648036	138971	20070619
648039	642455	20060312
648042	646892	20060323
648044	105372280	20151022
648045	730076	20060323
648047	642449	20060323
648050	644484	20060312
648051	260335	20060323
648055	643216	20060323
648056	642462	20060323
648059	646897	20060312
648061	646635	20060323
648062	644728	20060323
648063	644961	20060312
648064	645499	20060312
648066	643162	20060312
648067	643869	20060323
648068	391656	20070619
648071	137133	20060323
648072	646338	20060323
648076	391099	20060323
648077	643057	20060713
648078	642670	20060323
648079	441511	20060323
648080	644357	20060323
648081	646817	20060323
648086	646093	20060323
648087	646252	20060323
648091	440396	20060323
648092	646915	20060323
648093	642546	20070619
648094	646821	20060323
648095	645527	20060323
648097	644534	20070619
648100	645006	20060323
648102	644010	20060312
648103	643932	20060323
648105	645539	20060323
648107	644548	20070619
648108	646616	20060323
648109	643236	20070619
648110	644556	20070619
648113	727815	20060323
648114	645018	20060323
648117	643381	20060323
648118	642585	20060323
648119	392520	20060323
648120	645431	20060312
648121	643403	20060323
648125	643641	20060505
648128	645873	20060323
648132	643275	20070619
648133	643577	20060312
648134	642746	20060323
648135	390844	20070619
648136	644578	20070619
648138	645766	20060323
648140	266971	20060323
648141	148818	20070619
648142	390422	20060323
648146	646302	20060323
648150	642611	20060312
648151	339742	20060323
648155	643319	20060323
648156	643414	20060512
648157	643152	20060713
648159	644368	20060323
648160	643309	20070619
648161	643089	20060312
648165	643418	20060512
648166	643359	20060312
648168	646934	20070619
648169	642801	20060323
648173	646848	20060312
648177	646407	20060323
648183	100288318	20060323
648186	644116	20060312
648187	388698	20071212
648189	646938	20070619
648190	645978	20070619
648191	389137	20060312
648192	391657	20060323
648193	646639	20060323
648195	642295	20060323
648197	283412	20060323
648198	441089	20070619
648199	645979	20060323
648200	100270983	20060323
648201	441553	20070619
648203	645919	20060323
648205	646222	20060312
648209	284393	20060323
648210	644037	20080304
648211	644830	20060323
648213	643615	20070619
648216	342419	20060323
648225	643353	20070619
648226	643453	20060312
648227	643480	20060323
648229	645947	20070619
648234	646778	20060312
648236	646210	20060323
648238	643903	20060323
648241	644682	20060323
648243	645225	20060323
648244	642559	20060323
648245	27158	20090620
648248	643992	20060323
648249	730029	20080120
648250	642857	20060323
648255	169792	20060312
648257	646113	20060603
648258	646956	20070619
648259	401180	20070619
648261	646227	20060323
648263	646382	20070619
648265	646229	20060323
648268	169792	20060323
648270	643529	20060713
648271	646113	20060312
648272	646457	20070619
648273	388796	20060323
648275	643852	20060323
648277	642615	20060323
648278	643376	20070619
648280	342705	20060323
648284	643722	20060323
648285	646792	20060323
648286	646959	20060323
648288	642645	20060713
648295	119358	20070619
648297	646121	20060713
648298	645957	20070619
648300	646272	20070619
648301	646682	20060323
648302	642616	20060713
648304	643738	20060312
648309	644201	20060312
648310	643590	20060323
648313	643468	20060323
648316	400156	20060323
648318	643474	20070619
648319	642374	20060312
648320	643454	20060323
648322	401206	20060323
648323	643196	20060323
648324	60682	20060323
648326	728658	20060323
648327	643338	20060312
648328	643471	20060323
648329	728684	20061224
648330	643581	20060312
648332	644802	20060312
648333	646292	20070619
648335	644100	20060323
648337	644727	20060312
648339	642869	20060312
648341	390617	20080304
648344	644759	20060323
648345	643494	20070619
648346	642874	20070619
648349	642707	20060323
648350	646695	20060323
648352	340274	20070619
648353	643507	20060323
648354	643599	20070619
648358	643506	20070619
648360	643551	20070619
648361	646985	20070619
648364	642998	20070619
648365	643514	20070619
648368	286157	20070619
648371	644755	20060323
648372	642307	20060323
648373	645273	20060323
648374	646896	20060323
648375	344471	20070619
648376	401136	20060323
648377	646316	20070619
648378	644146	20070619
648379	2636	20060323
648382	646501	20060323
648385	645930	20060323
648386	340460	20060323
648387	645842	20070619
648388	643429	20060323
648389	646902	20060323
648391	644786	20060323
648394	6818	20061224
648395	124199	20060323
648397	644601	20070619
648398	392843	20070623
648399	643554	20070619
648402	643536	20060323
648404	647277	20060323
648407	642357	20070619
648408	643320	20060323
648410	646091	20060323
648412	642475	20060323
648413	645345	20060323
648414	645857	20060323
648416	642944	20060323
648418	643102	20060323
648421	643067	20060323
648425	644285	20060312
648430	645952	20060323
648432	643432	20060312
648433	100271602	20060323
648440	646719	20060312
648441	643327	20060312
648443	643169	20060323
648444	646627	20060323
648445	643718	20070619
648446	643612	20060323
648448	646723	20070619
648449	643095	20070619
648450	9771	20060422
648452	642804	20060323
648453	642701	20060312
648454	646923	20060312
648455	646998	20060323
648456	643879	20060323
648458	403271	20060323
648459	642329	20060323
648462	441632	20060323
648464	644150	20060312
648465	643625	20060323
648466	129522	20060323
648467	646118	20060323
648469	643608	20060312
648473	441161	20070619
648475	645969	20060323
648476	644337	20060713
648477	646124	20060323
648481	643559	20060323
648482	647279	20070619
648483	643646	20060323
648484	643896	20060323
648487	440067	20060323
648489	642381	20070619
648492	643589	20060323
648493	643754	20060323
648495	647001	20070619
648496	646858	20060312
648501	644168	20060323
648502	643677	20070619
648503	440917	20060312
648504	646739	20060312
648506	642962	20060312
648507	647281	20070619
648508	647002	20060323
648509	402116	20070619
648511	84877	20060312
648512	91966	20060504
648513	642574	20070619
648516	645728	20060323
648519	728244	20070619
648520	646508	20060323
648521	57553	20060323
648523	643242	20060323
648526	83481	20060323
648530	643768	20060323
648531	643165	20060323
648534	388923	20060323
648537	100507509	20060312
648539	647012	20070619
648540	642474	20060323
648543	644827	20060323
648544	643637	20060323
648546	644271	20060312
648549	643517	20060323
648552	645418	20060312
648553	646952	20060323
648554	100874151	20070619
648558	643018	20060323
648559	441261	20060505
648560	645900	20060323
648561	643652	20060323
648562	643638	20060323
648563	647020	20060323
648564	645908	20060323
648565	643645	20060323
648566	646575	20060323
648567	1197	20060323
648571	643758	20060323
648572	643227	20060323
648573	1197	20060315
648577	643717	20060323
648578	643849	20060323
648579	728344	20060323
648580	646787	20060323
648582	5144	20060312
648583	646240	20060323
648586	645922	20060323
648587	643723	20060312
648588	643855	20060323
648589	644013	20070619
648590	646215	20060312
648592	644333	20070619
648593	645987	20070619
648594	644023	20060713
648601	644393	20060323
648606	643247	20060323
648607	646545	20060323
648610	643863	20070619
648611	643493	20060312
648613	646970	20060323
648614	643709	20070619
648616	401721	20060323
648618	645448	20070619
648619	100288865	20100430
648620	643090	20060323
648624	643281	20060323
648625	643680	20060323
648627	127086	20070619
648628	647289	20060323
648632	100270897	20060323
648633	643779	20070619
648634	646362	20070619
648636	642637	20060713
648637	724067	20111206
648638	647037	20070619
648641	643525	20060323
648642	646807	20060323
648643	157708	20070619
648644	159007	20070619
648647	343052	20060323
648648	643843	20060323
648650	642656	20060713
648653	55531	20060323
648655	646565	20060323
648657	642662	20070619
648659	146053	20060323
648660	645965	20070619
648662	440511	20070619
648663	646566	20060323
648664	642672	20060713
648666	646087	20070619
648669	644896	20060323
648671	729654	20070619
648673	340393	20060323
648678	643949	20060323
648681	643333	20060323
648682	647040	20060312
648683	646484	20060312
648686	643340	20060323
648687	644986	20060323
648688	643831	20060323
648690	100288038	20070619
648692	643968	20060323
648693	643746	20060323
648694	646249	20060323
648695	642954	20080304
648696	105369296	20060323
648697	643172	20070619
648701	643479	20080304
648702	644557	20070619
648703	643168	20060323
648705	644929	20060323
648708	100288690	20101029
648711	645012	20060323
648712	645542	20060323
648716	378805	20060906
648717	643981	20060323
648721	644872	20060323
648722	646837	20070619
648727	442153	20060323
648732	146167	20060323
648737	641790	20070619
648739	643003	20060323
648741	643796	20060713
648743	646410	20060323
648746	641928	20060312
648747	645562	20060323
648751	647295	20060323
648752	390561	20060819
648755	643627	20060323
648756	347454	20060312
648758	643549	20060312
648760	644522	20070619
648763	643446	20060312
648765	92755	20070619
648766	390561	20060819
648767	391828	20060323
648769	646588	20060312
648772	642337	20070619
648775	646824	20060323
648777	645960	20070619
648779	643310	20070619
648788	643134	20070619
648789	642741	20060323
648793	642867	20060323
648794	644109	20070619
648797	644895	20060323
648798	642872	20060323
648799	645608	20060323
648800	644059	20060323
648801	643231	20060312
648802	643856	20080304
648806	642690	20060323
648807	390250	20070619
648810	644265	20070619
648811	388849	20060323
648812	644659	20060323
648814	645986	20060323
648816	642970	20060312
648819	642677	20070619
648823	646324	20060312
648825	100510709	20110803
648826	643922	20060323
648828	342426	20070619
648831	643972	20070619
648833	643371	20070619
648835	283710	20060323
648837	730196	20070619
648838	646343	20060323
648844	644156	20060323
648845	647298	20060323
648847	166752	20060323
648848	391803	20060323
648850	646873	20060323
648852	6978	20080611
648853	390415	20060323
648854	647065	20060323
648856	646561	20060323
648857	644936	20060323
648858	642981	20060323
648861	644997	20060312
648862	644183	20060323
648863	643336	20070619
648864	389662	20070619
648865	644001	20060323
648866	644129	20070619
648869	643501	20060323
648870	643073	20060323
648871	442308	20070621
648873	642505	20070619
648881	645010	20060312
648882	727839	20070619
648883	644679	20060323
648887	642536	20070619
648888	644053	20060323
648889	120364	20060323
648893	401957	20070619
648895	442156	20070619
648898	644372	20060323
648899	643950	20060323
648902	440792	20060323
648903	644697	20060323
648907	643316	20060312
648908	642958	20060323
648909	644754	20060323
648910	643562	20060323
648914	644386	20060312
648915	646576	20060312
648916	644760	20060323
648917	646893	20060323
648919	643697	20060323
648920	389970	20060323
648922	123855	20060323
648923	646971	20060713
648928	402429	20060323
648929	644202	20060323
648932	643789	20060323
648935	644215	20060323
648936	643989	20070619
648939	645723	20060323
648941	644045	20060312
648942	643996	20070619
648945	644103	20060323
648946	643486	20070619
648948	400347	20070619
648950	643875	20060323
648951	644076	20060504
648952	644457	20060323
648953	164118	20060323
648959	402160	20060323
648960	643014	20070619
648961	646593	20060323
648962	401399	20060312
648964	643421	20070619
648965	645676	20060312
648966	644371	20060312
648967	646129	20060323
648968	644277	20060323
648969	644442	20070619
648970	402160	20060323
648973	645682	20060312
648977	342732	20070619
648979	5544	20061224
648981	644167	20060312
648982	646887	20060312
648983	643893	20060323
648986	646602	20060323
648990	643628	20060323
648992	644214	20070619
648993	644216	20070619
648994	390760	20060323
648995	400890	20060323
648996	646603	20060323
648997	646236	20060323
649000	644092	20060323
649003	644220	20070619
649004	642340	20060323
649005	645341	20060323
649007	344593	20070619
649008	643563	20070619
649010	646487	20060312
649011	644338	20060323
649012	647088	20070619
649013	644199	20060323
649014	342184	20060312
649015	646643	20060323
649016	642365	20060323
649017	645348	20090324
649022	647086	20070619
649023	390975	20060323
649025	92270	20060312
649027	643936	20060323
649030	643441	20060312
649032	644029	20060323
649033	643100	20060323
649035	144203	20060323
649037	646541	20060312
649039	643664	20060323
649042	643287	20060323
649044	642468	20060312
649045	643865	20060312
649047	644225	20060312
649049	220717	20060323
649051	644396	20060312
649052	643878	20060713
649053	647317	20070619
649055	342931	20081120
649056	392787	20070619
649058	399950	20070619
649059	400036	20070619
649061	646548	20070619
649062	644348	20060323
649064	645426	20060312
649066	644233	20060323
649068	644310	20070619
649069	643605	20070619
649070	643547	20060323
649072	644256	20070619
649073	646458	20060323
649074	646622	20060323
649076	643617	20090212
649077	643751	20060314
649078	644824	20060323
649079	642818	20070619
649082	646194	20060323
649084	642956	20060323
649086	646916	20060312
649087	100271278	20060323
649089	26307	20060323
649090	643898	20070619
649093	646692	20060323
649096	644854	20070619
649097	644841	20060312
649099	642849	20060323
649100	646365	20060323
649101	401268	20060323
649102	729968	20060312
649103	642588	20060312
649105	642978	20060713
649107	646371	20060323
649108	642864	20060503
649113	644891	20060312
649114	644873	20060421
649115	100288903	20121102
649116	139116	20060323
649117	127602	20060607
649118	644871	20070619
649119	643205	20060323
649121	644873	20060421
649122	644051	20060803
649123	127602	20060607
649125	284441	20070619
649126	391349	20070619
649127	644617	20060312
649129	643214	20060323
649130	644058	20070619
649131	643761	20060312
649132	644343	20060323
649134	100132488	20060323
649135	643012	20060713
649140	644411	20060312
649141	643621	20060323
649144	645636	20060323
649145	643017	20060713
649146	644882	20060312
649150	644604	20070619
649151	644662	20060323
649152	642894	20060323
649153	644883	20060312
649154	144383	20060323
649155	644335	20060323
649156	643634	20060323
649158	101927174	20070619
649160	643426	20060323
649163	441722	20070619
649165	646968	20060323
649171	647068	20070619
649174	646941	20060323
649175	645181	20070619
649176	391106	20070619
649178	390572	20070619
